file_name,match_on_line,line_content
Flares.html,206,"<li id=""cite_note-Shapley-28""><span class=""mw-cite-backlink"">↑ <sup><a href=""#cite_ref-Shapley_28-0"">28.0</a></sup> <sup><a href=""#cite_ref-Shapley_28-1"">28.1</a></sup></span> <span class=""reference-text""><span class=""citation Journal"">Shapley,&#32;Harlow&#32;(1951).&#32;<a rel=""nofollow"" class=""external text"" href=""//www.ncbi.nlm.nih.gov/pmc/articles/PMC1063292/"">""Proxima Centauri as a flare star""</a>.&#32;<i>Proceedings of the National Academy of Sciences of the United States of America</i>&#32;<b>37</b>&#32;(1):  15–18.&#32;doi:<a rel=""nofollow"" class=""external text"" href=""https://dx.doi.org/10.1073%2Fpnas.37.1.15"">10.1073/pnas.37.1.15</a>.&#32;PMID&#160;<a rel=""nofollow"" class=""external text"" href=""http://www.ncbi.nlm.nih.gov/pubmed/16588985"">16588985</a>.&#32;PMC&#160;<a rel=""nofollow"" class=""external text"" href=""http://www.pubmedcentral.gov/articlerender.fcgi?tool=pmcentrez&amp;artid=1063292"">1063292</a><span class=""printonly"">.&#32;//www.ncbi.nlm.nih.gov/pmc/articles/PMC1063292/</span>.</span><span class=""Z3988"" title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.atitle=Proxima+Centauri+as+a+flare+star&amp;rft.jtitle=Proceedings+of+the+National+Academy+of+Sciences+of+the+United+States+of+America&amp;rft.aulast=Shapley&amp;rft.aufirst=Harlow&amp;rft.au=Shapley%2C%26%2332%3BHarlow&amp;rft.date=1951&amp;rft.volume=37&amp;rft.issue=1&amp;rft.pages=15%E2%80%9318&amp;rft_id=info:doi/10.1073%2Fpnas.37.1.15&amp;rft_id=info:pmid/16588985&amp;rft_id=%2F%2Fwww.ncbi.nlm.nih.gov%2Fpmc%2Farticles%2FPMC1063292%2F&amp;rfr_id=info:sid/en.wikipedia.org:Stars/Flares""><span style=""display: none;"">&#160;</span></span></span>
"
Flat_Classroom_Project.html,265,"United States of America...
"
Forum_for_candidates_to_represent_Kansas_in_the_US_Senate_2020-07-25.html,254,"</p><p>Thank you, Vanessa, for that question.  It's hard to believe that all the challenges that are mentioned in the question are actually real. And sometimes when you turn the TV on today, you think you're watching an episode of Twilight Zone. And it really is remarkable in a bad way. Kansans and Americans are looking for someone who represents our values. Our values in Kansas are welcoming, hardworking, willing to sacrifice and to put interests of others above their own. They're looking for someone to serve. For the sake of serving, not for the sake of self serving. They're looking for someone with the right combination of authenticity, of toughness, of temperament, of community service, of public service, and also they're looking for business background, business experience. I'm not trying to climb the next rung on the ladder, to get elected, or reelected so that I can be somebody. We have a lot of that.  But you don't get it from this candidacy. I successfully ran my own business for 25 years. And I was successful, not because I spent more than I took in, which seems to be, as I mentioned before, the standard operating procedure in Congress these days. I'm not beholding to special interest. I'm only beholding to you, the voters of Kansas. And that's why I'm in this race. I ask you for your vote. God bless Kansas, and God bless the United States of America.
"
Geography_and_nationalities.html,274,"<td>United States of America</td>
"
George_Washington.html,57,"<p><b>George Washington</b> is the first president of the United States of America. Born in Westmoreland, Virginia, Washington became elected as president of the United States. Washington was born in Westmoreland, Virginia on February 22, 1732 in British America. 
"
Glaciology.html,1540,"<li id=""cite_note-Kopp-132""><span class=""mw-cite-backlink"">↑ <sup><a href=""#cite_ref-Kopp_132-0"">132.0</a></sup> <sup><a href=""#cite_ref-Kopp_132-1"">132.1</a></sup> <sup><a href=""#cite_ref-Kopp_132-2"">132.2</a></sup> <sup><a href=""#cite_ref-Kopp_132-3"">132.3</a></sup> <sup><a href=""#cite_ref-Kopp_132-4"">132.4</a></sup> <sup><a href=""#cite_ref-Kopp_132-5"">132.5</a></sup> <sup><a href=""#cite_ref-Kopp_132-6"">132.6</a></sup> <sup><a href=""#cite_ref-Kopp_132-7"">132.7</a></sup> <sup><a href=""#cite_ref-Kopp_132-8"">132.8</a></sup></span> <span class=""reference-text""><span class=""citation Journal"">Robert E. Kopp&#59;&#32;Joseph L. Kirschvink&#59;&#32;Isaac A. Hilburn&#59;&#32;Cody Z. Nash&#32;(9 August).&#32;<a rel=""nofollow"" class=""external text"" href=""http://www.pnas.org/content/102/32/11131.full"">""The Paleoproterozoic snowball Earth: A climate disaster triggered by the evolution of oxygenic photosynthesis""</a>.&#32;<i>Proceedings of the National Academy of Sciences of the United States of America</i>&#32;<b>102</b>&#32;(32):  11131–11136.&#32;doi:<a rel=""nofollow"" class=""external text"" href=""https://dx.doi.org/10.1073%2Fpnas.0504878102"">10.1073/pnas.0504878102</a><span class=""printonly"">.&#32;<a rel=""nofollow"" class=""external free"" href=""http://www.pnas.org/content/102/32/11131.full"">http://www.pnas.org/content/102/32/11131.full</a></span><span class=""reference-accessdate"">.&#32;Retrieved 2017-01-24</span>.</span><span class=""Z3988"" title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.atitle=The+Paleoproterozoic+snowball+Earth%3A+A+climate+disaster+triggered+by+the+evolution+of+oxygenic+photosynthesis&amp;rft.jtitle=Proceedings+of+the+National+Academy+of+Sciences+of+the+United+States+of+America&amp;rft.aulast=Robert+E.+Kopp&amp;rft.au=Robert+E.+Kopp&amp;rft.au=Joseph+L.+Kirschvink&amp;rft.au=Isaac+A.+Hilburn&amp;rft.au=Cody+Z.+Nash&amp;rft.date=9+August&amp;rft.volume=102&amp;rft.issue=32&amp;rft.pages=11131%E2%80%9311136&amp;rft_id=info:doi/10.1073%2Fpnas.0504878102&amp;rft_id=http%3A%2F%2Fwww.pnas.org%2Fcontent%2F102%2F32%2F11131.full&amp;rfr_id=info:sid/en.wikipedia.org:Rocks/Glaciers/Glaciology""><span style=""display: none;"">&#160;</span></span></span>
"
Handling_stress.html,904,"</p><p>Weiner, H. (1992). <i>Perturbing the organism: The biology of stressful experience</i>. United States of America: The University of Chicago Press.
"
Hepatitis_E.html,535,"<li id=""cite_note-59""><span class=""mw-cite-backlink""><a href=""#cite_ref-59"">↑</a></span> <span class=""reference-text""><span class=""citation Journal"">Ding,&#32;Qiang&#59;&#32;Heller,&#32;Brigitte&#59;&#32;Capuccino,&#32;Juan M. V.&#59;&#32;Song,&#32;Bokai&#59;&#32;Nimgaonkar,&#32;Ila&#59;&#32;Hrebikova,&#32;Gabriela&#59;&#32;Contreras,&#32;Jorge E.&#59;&#32;Ploss,&#32;Alexander&#32;(2017).&#32;<a rel=""nofollow"" class=""external text"" href=""//www.ncbi.nlm.nih.gov/pmc/articles/PMC5293053/"">""Hepatitis E virus ORF3 is a functional ion channel required for release of infectious particles""</a>.&#32;<i>Proceedings of the National Academy of Sciences of the United States of America</i>&#32;<b>114</b>&#32;(5):  1147–1152.&#32;doi:<a rel=""nofollow"" class=""external text"" href=""https://dx.doi.org/10.1073%2Fpnas.1614955114"">10.1073/pnas.1614955114</a>.&#32;ISSN&#160;<a rel=""nofollow"" class=""external text"" href=""http://www.worldcat.org/issn/1091-6490"">1091-6490</a>.&#32;PMID&#160;<a rel=""nofollow"" class=""external text"" href=""http://www.ncbi.nlm.nih.gov/pubmed/28096411"">28096411</a>.&#32;PMC&#160;<a rel=""nofollow"" class=""external text"" href=""http://www.pubmedcentral.gov/articlerender.fcgi?tool=pmcentrez&amp;artid=5293053"">5293053</a><span class=""printonly"">.&#32;//www.ncbi.nlm.nih.gov/pmc/articles/PMC5293053/</span>.</span><span class=""Z3988"" title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.atitle=Hepatitis+E+virus+ORF3+is+a+functional+ion+channel+required+for+release+of+infectious+particles&amp;rft.jtitle=Proceedings+of+the+National+Academy+of+Sciences+of+the+United+States+of+America&amp;rft.aulast=Ding&amp;rft.aufirst=Qiang&amp;rft.au=Ding%2C%26%2332%3BQiang&amp;rft.au=Heller%2C%26%2332%3BBrigitte&amp;rft.au=Capuccino%2C%26%2332%3BJuan+M.+V.&amp;rft.au=Song%2C%26%2332%3BBokai&amp;rft.au=Nimgaonkar%2C%26%2332%3BIla&amp;rft.au=Hrebikova%2C%26%2332%3BGabriela&amp;rft.au=Contreras%2C%26%2332%3BJorge+E.&amp;rft.au=Ploss%2C%26%2332%3BAlexander&amp;rft.date=2017&amp;rft.volume=114&amp;rft.issue=5&amp;rft.pages=1147%E2%80%931152&amp;rft_id=info:doi/10.1073%2Fpnas.1614955114&amp;rft_id=info:pmid/28096411&amp;rft.issn=1091-6490&amp;rft_id=%2F%2Fwww.ncbi.nlm.nih.gov%2Fpmc%2Farticles%2FPMC5293053%2F&amp;rfr_id=info:sid/en.wikipedia.org:WikiJournal_of_Medicine/Hepatitis_E""><span style=""display: none;"">&#160;</span></span></span>
"
Hepatitis_E.html,539,"<li id=""cite_note-pmid19622744-61""><span class=""mw-cite-backlink""><a href=""#cite_ref-pmid19622744_61-0"">↑</a></span> <span class=""reference-text""><span class=""citation Journal"">Tao,&#32;TS&#59;&#32;Liu, Z&#59;&#32;Ye, Q&#59;&#32;Mata, DA&#59;&#32;Li, K&#59;&#32;Yin, C&#59;&#32;Zhang, J&#59;&#32;Tao, YJ&#32;(Aug 4, 2009).&#32;<a rel=""nofollow"" class=""external text"" href=""//www.ncbi.nlm.nih.gov/pmc/articles/PMC2722310/"">""Structure of the hepatitis E virus-like particle suggests mechanisms for virus assembly and receptor binding""</a>.&#32;<i>Proceedings of the National Academy of Sciences of the United States of America</i>&#32;<b>106</b>&#32;(31):  12992–7.&#32;doi:<a rel=""nofollow"" class=""external text"" href=""https://dx.doi.org/10.1073%2Fpnas.0904848106"">10.1073/pnas.0904848106</a>.&#32;PMID&#160;<a rel=""nofollow"" class=""external text"" href=""http://www.ncbi.nlm.nih.gov/pubmed/19622744"">19622744</a>.&#32;PMC&#160;<a rel=""nofollow"" class=""external text"" href=""http://www.pubmedcentral.gov/articlerender.fcgi?tool=pmcentrez&amp;artid=2722310"">2722310</a><span class=""printonly"">.&#32;//www.ncbi.nlm.nih.gov/pmc/articles/PMC2722310/</span>.</span><span class=""Z3988"" title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.atitle=Structure+of+the+hepatitis+E+virus-like+particle+suggests+mechanisms+for+virus+assembly+and+receptor+binding&amp;rft.jtitle=Proceedings+of+the+National+Academy+of+Sciences+of+the+United+States+of+America&amp;rft.aulast=Tao&amp;rft.aufirst=TS&amp;rft.au=Tao%2C%26%2332%3BTS&amp;rft.au=Liu%2C+Z&amp;rft.au=Ye%2C+Q&amp;rft.au=Mata%2C+DA&amp;rft.au=Li%2C+K&amp;rft.au=Yin%2C+C&amp;rft.au=Zhang%2C+J&amp;rft.au=Tao%2C+YJ&amp;rft.date=Aug+4%2C+2009&amp;rft.volume=106&amp;rft.issue=31&amp;rft.pages=12992%E2%80%937&amp;rft_id=info:doi/10.1073%2Fpnas.0904848106&amp;rft_id=info:pmid/19622744&amp;rft_id=%2F%2Fwww.ncbi.nlm.nih.gov%2Fpmc%2Farticles%2FPMC2722310%2F&amp;rfr_id=info:sid/en.wikipedia.org:WikiJournal_of_Medicine/Hepatitis_E""><span style=""display: none;"">&#160;</span></span></span>
"
HesterFrye.html,49,"		<div id=""mw-content-text"" lang=""en"" dir=""ltr"" class=""mw-content-ltr""><div class=""mw-parser-output""><table class=""infobox biography vcard"" style=""width:22em""><tbody><tr><th colspan=""2"" style=""text-align:center;font-size:125%;font-weight:bold""><span class=""fn"">Hester Frye</span></th></tr><tr><th scope=""row"">Born</th><td>Unknown <br />Sumter County, Alabama, United States of America</td></tr><tr><th scope=""row"">Died</th><td>Unknown</td></tr><tr><th scope=""row"">Nationality</th><td class=""category"">American</td></tr><tr><th scope=""row"">Occupation</th><td class=""role"">Domestic Servant</td></tr><tr><th scope=""row"">Children</th><td>One Daughter</td></tr></tbody></table>
"
History_of_Indonesia_and_Timor-Leste.html,286,"^ Pope (1988). ""Recent advances in far eastern paleoanthropology"". Annual Review of Anthropology 17: 43-77. Annual Review.  cited in Whitten, T; Soeriaatmadja, R. E., Suraya A. A. (1996). The Ecology of Java and Bali. Hong Kong: Periplus Editions Ltd, 309-312.&#160;; Pope, G (August 15, 1983). ""Evidence on the Age of the Asian Hominidae"". Proceedings of the National Academy of Sciences of the United States of America 80 (16): 4,988-4992. National Academy of Sciences.  cited in Whitten, T; Soeriaatmadja, R. E., Suraya A. A. (1996). The Ecology of Java and Bali. Hong Kong: Periplus Editions Ltd, 309.&#160;; de Vos, J.P.; P.Y. Sondaar, (9 December 1994). ""Dating hominid sites in Indonesia"". Science Magazine 266 (16): 4,988-4992. The American Association for the Advancement of Science (AAAS). doi:10.1126/science.7992059.  cited in Whitten, T; Soeriaatmadja, R. E., Suraya A. A. (1996). The Ecology of Java and Bali. Hong Kong: Periplus Editions Ltd, 309.  
"
History_of_the_National_Identity_of_the_United_States_of_America.html,4,"<title>History of the National Identity of the United States of America - Wikiversity</title>
"
History_of_the_National_Identity_of_the_United_States_of_America.html,5,"<script>document.documentElement.className=""client-js"";RLCONF={""wgBreakFrames"":!1,""wgSeparatorTransformTable"":["""",""""],""wgDigitTransformTable"":["""",""""],""wgDefaultDateFormat"":""dmy"",""wgMonthNames"":["""",""January"",""February"",""March"",""April"",""May"",""June"",""July"",""August"",""September"",""October"",""November"",""December""],""wgRequestId"":""YEEkaXRyw@fztUjykWtg3gAAAEs"",""wgCSPNonce"":!1,""wgCanonicalNamespace"":"""",""wgCanonicalSpecialPageName"":!1,""wgNamespaceNumber"":0,""wgPageName"":""History_of_the_National_Identity_of_the_United_States_of_America"",""wgTitle"":""History of the National Identity of the United States of America"",""wgCurRevisionId"":618113,""wgRevisionId"":618113,""wgArticleId"":100810,""wgIsArticle"":!0,""wgIsRedirect"":!1,""wgAction"":""view"",""wgUserName"":null,""wgUserGroups"":[""*""],""wgCategories"":[],""wgPageContentLanguage"":""en"",""wgPageContentModel"":""wikitext"",""wgRelevantPageName"":""History_of_the_National_Identity_of_the_United_States_of_America"",""wgRelevantArticleId"":100810,""wgIsProbablyEditable"":!0,
"
History_of_the_National_Identity_of_the_United_States_of_America.html,18,"<meta property=""og:title"" content=""History of the National Identity of the United States of America""/>
"
History_of_the_National_Identity_of_the_United_States_of_America.html,38,"	<h1 id=""firstHeading"" class=""firstHeading"" >History of the National Identity of the United States of America</h1>
"
Hmong_Stout_Student_Organization.html,47,"		<div id=""mw-content-text"" lang=""en"" dir=""ltr"" class=""mw-content-ltr""><div class=""mw-parser-output""><p>The <b>Hmong Stout Student Organization (H.S.S.O.)</b> is an active cultural and social student-led organization with the main focus on the <b>Hmong ethnic minority community.</b> Established in 1989 and located at the <b>University of Wisconsin-Stout</b>  in <b>Menomonie, WI.</b>, the purpose of H.S.S.O. is to enrich and guide members in forming and building leadership and relationship skills through social, cultural, and academic experiences and guidance as well as bridge and connect with other organizations that share the same interests in focusing on minorities. In addition to this, the organization also aims to provide and create opportunities for interested individuals both inside and outside of the University of Wisconsin-Stout campus. It also aims to justify and focus on issues that concern students of Hmong descent at the University of Wisconsin-Stout, the University of Wisconsin-System and the United States of America.
"
Bullying_and_social_needs.html,379,"<div style=""padding-left: 2em; text-indent: -2em""> McClelland, D. C. (1967). <i>The Achieving Society</i> New York, United States of America. The Free Press.
"
Bullying_and_social_needs.html,381,"<div style=""padding-left: 2em; text-indent: -2em""> McClelland, D. C. (1987). <i>Human Motivation</i> New York, United States of America. Cambridge University Press.
"
Canada.html,65,"<p><i>Note: This list only includes languages that are still existing today (i.e. languages with living speakers) that are indigenous to Canada (although some are also present in the <a href=""/w/index.php?title=Languages_of_the_United_States_of_America&amp;action=edit&amp;redlink=1"" class=""new"" title=""Languages of the United States of America (page does not exist)"">United States</a>).</i>
"
Capital_cities.html,75,"<li>United States of America: Washington, D.C.</li></ul>
"
CArGs.html,347,"<li id=""cite_note-Deng-4""><span class=""mw-cite-backlink"">↑ <sup><a href=""#cite_ref-Deng_4-0"">4.0</a></sup> <sup><a href=""#cite_ref-Deng_4-1"">4.1</a></sup> <sup><a href=""#cite_ref-Deng_4-2"">4.2</a></sup></span> <span class=""reference-text""><span class=""citation Journal"">Weiwei Deng, Hua Ying, Chris A. Helliwell, Jennifer M. Taylor, W. James Peacock, and Elizabeth S. Dennis&#32;(19 April 2011).&#32;<a rel=""nofollow"" class=""external text"" href=""http://www.pnas.org/content/108/16/6680.short"">""FLOWERING LOCUS C (FLC) regulates development pathways throughout the life cycle of Arabidopsis""</a>.&#32;<i>Proceedings of the National Academy of Sciences United States of America</i>&#32;<b>108</b>&#32;(16):  6680–6685.&#32;doi:<a rel=""nofollow"" class=""external text"" href=""https://dx.doi.org/10.1073%2Fpnas.1103175108"">10.1073/pnas.1103175108</a><span class=""printonly"">.&#32;<a rel=""nofollow"" class=""external free"" href=""http://www.pnas.org/content/108/16/6680.short"">http://www.pnas.org/content/108/16/6680.short</a></span><span class=""reference-accessdate"">.&#32;Retrieved 2017-09-17</span>.</span><span class=""Z3988"" title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.atitle=FLOWERING+LOCUS+C+%28FLC%29+regulates+development+pathways+throughout+the+life+cycle+of+Arabidopsis&amp;rft.jtitle=Proceedings+of+the+National+Academy+of+Sciences+United+States+of+America&amp;rft.aulast=Weiwei+Deng%2C+Hua+Ying%2C+Chris+A.+Helliwell%2C+Jennifer+M.+Taylor%2C+W.+James+Peacock%2C+and+Elizabeth+S.+Dennis&amp;rft.au=Weiwei+Deng%2C+Hua+Ying%2C+Chris+A.+Helliwell%2C+Jennifer+M.+Taylor%2C+W.+James+Peacock%2C+and+Elizabeth+S.+Dennis&amp;rft.date=19+April+2011&amp;rft.volume=108&amp;rft.issue=16&amp;rft.pages=6680%E2%80%936685&amp;rft_id=info:doi/10.1073%2Fpnas.1103175108&amp;rft_id=http%3A%2F%2Fwww.pnas.org%2Fcontent%2F108%2F16%2F6680.short&amp;rfr_id=info:sid/en.wikipedia.org:Gene_transcriptions/Boxes/CArGs""><span style=""display: none;"">&#160;</span></span></span>
"
